target,outer_fold,inner_fold,config_id,selection_metric,selection_metric_value,final_train_loss,hidden_dim,dropout,learning_rate,weight_decay,batch_size,threshold,activation,hamming_loss,exact_match,precision_micro,recall_micro,f1_micro,f1_macro
GDS_R2,2,3,3,f1_macro,0.2751842751842752,0.47845333584988337,64,0.3,0.001,0.0,32,0.5,relu,0.21885521885521886,0.5656565656565656,0.717948717948718,0.5656565656565656,0.632768361581921,0.2751842751842752
GDS_R2,2,1,4,f1_macro,0.2523705324580598,0.4973265886807642,32,0.2,0.001,0.0,32,0.5,relu,0.26421404682274247,0.5785953177257525,0.6091549295774648,0.5785953177257525,0.5934819897084047,0.2523705324580598
GDS_R2,2,2,4,f1_macro,0.26001511715797426,0.5119004471590055,32,0.2,0.001,0.0,32,0.5,relu,0.2483221476510067,0.5771812080536913,0.6417910447761194,0.5771812080536913,0.607773851590106,0.26001511715797426
GDS_R2,2,3,4,f1_macro,0.24696645253390437,0.4965718189875285,32,0.2,0.001,0.0,32,0.5,relu,0.27497194163860833,0.5824915824915825,0.5884353741496599,0.5824915824915825,0.5854483925549916,0.24696645253390437
GDS_R2,2,1,5,f1_macro,0.2597597597597598,0.5161981185945143,32,0.5,0.001,0.0,32,0.5,relu,0.24972129319955408,0.5785953177257525,0.6383763837638377,0.5785953177257525,0.6070175438596492,0.2597597597597598
GDS_R2,2,2,5,f1_macro,0.24486907289455062,0.5195417610190859,32,0.5,0.001,0.0,32,0.5,relu,0.2796420581655481,0.5805369127516778,0.5805369127516778,0.5805369127516778,0.5805369127516778,0.24486907289455062
GDS_R2,2,3,5,f1_macro,0.26987951807228916,0.5187480731226092,32,0.5,0.001,0.0,32,0.5,relu,0.22783389450056116,0.5656565656565656,0.6942148760330579,0.5656565656565656,0.6233766233766234,0.26987951807228916
GDS_R2,2,1,6,f1_macro,0.5711371197919305,0.4201179729790247,32,0.3,0.01,0.0,32,0.5,relu,0.1705685618729097,0.6622073578595318,0.792,0.6622073578595318,0.7213114754098361,0.5711371197919305
GDS_R2,2,2,6,f1_macro,0.618913987613394,0.4139563431275771,32,0.3,0.01,0.0,32,0.5,relu,0.1789709172259508,0.6241610738255033,0.7804878048780488,0.6442953020134228,0.7058823529411764,0.618913987613394
GDS_R2,2,3,6,f1_macro,0.4759191425858093,0.4071328377404205,32,0.3,0.01,0.0,32,0.5,relu,0.19304152637485972,0.5925925925925926,0.775330396475771,0.5925925925925926,0.6717557251908397,0.4759191425858093
GDS_R2,2,1,7,f1_macro,0.26697530864197533,0.49688047646474437,32,0.3,0.001,0.0001,32,0.5,relu,0.23634336677814938,0.5785953177257525,0.667953667953668,0.5785953177257525,0.6200716845878136,0.26697530864197533
GDS_R2,2,2,7,f1_macro,0.3112727678135931,0.5181651527449589,32,0.3,0.001,0.0001,32,0.5,relu,0.27181208053691275,0.5805369127516778,0.5913621262458472,0.5973154362416108,0.5943238731218699,0.3112727678135931
GDS_R2,2,3,7,f1_macro,0.2914121199353978,0.4948044647423666,32,0.3,0.001,0.0001,32,0.5,relu,0.21548821548821548,0.569023569023569,0.7253218884120172,0.569023569023569,0.6377358490566037,0.2914121199353978
GDS_R2,2,1,8,f1_macro,0.28185654008438815,0.48954807449789606,32,0.3,0.001,0.0,16,0.5,relu,0.2084726867335563,0.5585284280936454,0.7522522522522522,0.5585284280936454,0.6410748560460652,0.28185654008438815
GDS_R2,2,2,8,f1_macro,0.2726517040731505,0.4791562425210172,32,0.3,0.001,0.0,16,0.5,relu,0.2214765100671141,0.5503355704697986,0.7192982456140351,0.5503355704697986,0.6235741444866921,0.2726517040731505
GDS_R2,2,3,8,f1_macro,0.2773333333333334,0.45611930567415515,32,0.3,0.001,0.0,16,0.5,relu,0.20987654320987653,0.5252525252525253,0.7722772277227723,0.5252525252525253,0.6252505010020041,0.2773333333333334
GDS_R2,2,1,9,f1_macro,0.3506520488529652,0.5034996890220321,32,0.3,0.001,0.0,32,0.4,relu,0.2853957636566332,0.5785953177257525,0.5669781931464174,0.6086956521739131,0.5870967741935484,0.3506520488529652
GDS_R2,2,2,9,f1_macro,0.41916944753429736,0.4952907860279083,32,0.3,0.001,0.0,32,0.4,relu,0.2807606263982103,0.5738255033557047,0.5714285714285714,0.6308724832214765,0.5996810207336523,0.41916944753429736
GDS_R2,2,3,9,f1_macro,0.3704627979137783,0.48912726484950464,32,0.3,0.001,0.0,32,0.4,relu,0.2648709315375982,0.5858585858585859,0.5993485342019544,0.6195286195286195,0.609271523178808,0.3704627979137783
GDS_R2,2,1,10,f1_macro,0.2812785388127854,0.4898427185892057,32,0.3,0.001,0.0,32,0.6,relu,0.2040133779264214,0.5150501672240803,0.8020833333333334,0.5150501672240803,0.6272912423625254,0.2812785388127854
GDS_R2,2,2,10,f1_macro,0.2774774774774775,0.5060904756088385,32,0.3,0.001,0.0,32,0.6,relu,0.20917225950782997,0.5167785234899329,0.7817258883248731,0.5167785234899329,0.6222222222222222,0.2774774774774775
GDS_R2,2,3,10,f1_macro,0.27918781725888325,0.49992114265560106,32,0.3,0.001,0.0,32,0.6,relu,0.21099887766554434,0.5555555555555556,0.746606334841629,0.5555555555555556,0.6370656370656371,0.27918781725888325
GDS_R2,2,1,11,f1_macro,0.25686711210096513,0.5050847621525035,32,0.3,0.001,0.0,32,0.5,tanh,0.2552954292084727,0.5785953177257525,0.6268115942028986,0.5785953177257525,0.6017391304347826,0.25686711210096513
GDS_R2,2,2,11,f1_macro,0.2699186991869919,0.49544723901972676,32,0.3,0.001,0.0,32,0.5,tanh,0.22706935123042504,0.5570469798657718,0.70042194092827,0.5570469798657718,0.6205607476635515,0.2699186991869919
GDS_R2,2,3,11,f1_macro,0.24910007199424045,0.5059909226506999,32,0.3,0.001,0.0,32,0.5,tanh,0.27048260381593714,0.5824915824915825,0.596551724137931,0.5824915824915825,0.5894378194207838,0.24910007199424045
GDS_R2,2,1,12,f1_macro,0.27073552425665104,0.49613934735290144,32,0.3,0.001,0.0,32,0.5,leaky_relu,0.22965440356744704,0.5785953177257525,0.6837944664031621,0.5785953177257525,0.6268115942028986,0.27073552425665104
GDS_R2,2,2,12,f1_macro,0.24486907289455062,0.5097833443808075,32,0.3,0.001,0.0,32,0.5,leaky_relu,0.2796420581655481,0.5805369127516778,0.5805369127516778,0.5805369127516778,0.5805369127516778,0.24486907289455062
GDS_R2,2,3,12,f1_macro,0.2551622418879056,0.5016764700911952,32,0.3,0.001,0.0,32,0.5,leaky_relu,0.25813692480359146,0.5824915824915825,0.6200716845878136,0.5824915824915825,0.6006944444444445,0.2551622418879056
GDS_R2,3,1,1,f1_macro,0.24591329068941006,0.5400219763685393,32,0.3,0.001,0.0,32,0.5,relu,0.27759197324414714,0.5785953177257525,0.5844594594594594,0.5785953177257525,0.5815126050420167,0.24591329068941006
GDS_R2,3,2,1,f1_macro,0.24643874643874644,0.5082868461433168,32,0.3,0.001,0.0,32,0.5,relu,0.27628635346756153,0.5805369127516778,0.5864406779661017,0.5805369127516778,0.5834738617200674,0.24643874643874644
GDS_R2,3,3,1,f1_macro,0.24696645253390437,0.5053480598994435,32,0.3,0.001,0.0,32,0.5,relu,0.2751677852348993,0.5805369127516778,0.5884353741496599,0.5805369127516778,0.5844594594594594,0.24696645253390437
GDS_R2,3,1,2,f1_macro,0.36760883690708246,0.5364608292611653,16,0.3,0.001,0.0,32,0.5,relu,0.23522853957636566,0.5986622073578596,0.662962962962963,0.5986622073578596,0.6291739894551845,0.36760883690708246
GDS_R2,3,2,2,f1_macro,0.3112727678135931,0.6017398866177404,16,0.3,0.001,0.0,32,0.5,relu,0.27181208053691275,0.587248322147651,0.5913621262458472,0.5973154362416108,0.5943238731218699,0.3112727678135931
GDS_R2,3,3,2,f1_macro,0.24486907289455062,0.5426849209683225,16,0.3,0.001,0.0,32,0.5,relu,0.2796420581655481,0.5805369127516778,0.5805369127516778,0.5805369127516778,0.5805369127516778,0.24486907289455062
GDS_R2,3,1,3,f1_macro,0.2717825739408473,0.484148000510747,64,0.3,0.001,0.0,32,0.5,relu,0.22630992196209587,0.568561872909699,0.6967213114754098,0.568561872909699,0.6261510128913444,0.2717825739408473
GDS_R2,3,2,3,f1_macro,0.2840136054421769,0.47060191281876174,64,0.3,0.001,0.0,32,0.5,relu,0.20469798657718122,0.5604026845637584,0.7625570776255708,0.5604026845637584,0.6460348162475822,0.2840136054421769
GDS_R2,3,3,3,f1_macro,0.2739273927392739,0.49145375234597494,64,0.3,0.001,0.0,32,0.5,relu,0.2203579418344519,0.5570469798657718,0.7186147186147186,0.5570469798657718,0.6275992438563327,0.2739273927392739
GDS_R2,3,1,4,f1_macro,0.2453900709219858,0.497750662317212,32,0.2,0.001,0.0,32,0.5,relu,0.2787068004459309,0.5785953177257525,0.5824915824915825,0.5785953177257525,0.5805369127516778,0.2453900709219858
GDS_R2,3,2,4,f1_macro,0.24696645253390437,0.5034723589368402,32,0.2,0.001,0.0,32,0.5,relu,0.2751677852348993,0.5805369127516778,0.5884353741496599,0.5805369127516778,0.5844594594594594,0.24696645253390437
GDS_R2,3,3,4,f1_macro,0.24749642346208867,0.502226733482463,32,0.2,0.001,0.0,32,0.5,relu,0.2740492170022371,0.5805369127516778,0.590443686006826,0.5805369127516778,0.5854483925549915,0.24749642346208867
GDS_R2,3,1,5,f1_macro,0.26604795050270685,0.5061654520514828,32,0.5,0.001,0.0,32,0.5,relu,0.23745819397993312,0.5752508361204013,0.6666666666666666,0.5752508361204013,0.6175942549371634,0.26604795050270685
GDS_R2,3,2,5,f1_macro,0.25686711210096513,0.5321315693695541,32,0.5,0.001,0.0,32,0.5,relu,0.2550335570469799,0.5805369127516778,0.6268115942028986,0.5805369127516778,0.6027874564459931,0.25686711210096513
GDS_R2,3,3,5,f1_macro,0.25091174325309995,0.5162039064682109,32,0.5,0.001,0.0,32,0.5,relu,0.2662192393736018,0.5771812080536913,0.6056338028169014,0.5771812080536913,0.5910652920962199,0.25091174325309995
GDS_R2,3,1,6,f1_macro,0.5965564003379129,0.4059177365079022,32,0.3,0.01,0.0,32,0.5,relu,0.1750278706800446,0.6421404682274248,0.7909836065573771,0.6454849498327759,0.7108655616942909,0.5965564003379129
GDS_R2,3,2,6,f1_macro,0.5297255608166728,0.4126186510126794,32,0.3,0.01,0.0,32,0.5,relu,0.18568232662192394,0.6409395973154363,0.764,0.6409395973154363,0.6970802919708029,0.5297255608166728
GDS_R2,3,3,6,f1_macro,0.49157796451914093,0.4221171587955213,32,0.3,0.01,0.0,32,0.5,relu,0.18456375838926176,0.5805369127516778,0.812206572769953,0.5805369127516778,0.6771037181996086,0.49157796451914093
GDS_R2,3,1,7,f1_macro,0.2523705324580598,0.5009102945359761,32,0.3,0.001,0.0001,32,0.5,relu,0.26421404682274247,0.5785953177257525,0.6091549295774648,0.5785953177257525,0.5934819897084047,0.2523705324580598
GDS_R2,3,2,7,f1_macro,0.304736997773938,0.4935192244635954,32,0.3,0.001,0.0001,32,0.5,relu,0.23825503355704697,0.5906040268456376,0.6591760299625468,0.5906040268456376,0.6230088495575222,0.304736997773938
GDS_R2,3,3,7,f1_macro,0.2545989698307579,0.5070299112816752,32,0.3,0.001,0.0001,32,0.5,relu,0.2595078299776286,0.5805369127516778,0.6178571428571429,0.5805369127516778,0.5986159169550174,0.2545989698307579
GDS_R2,3,1,8,f1_macro,0.2795138888888889,0.4622157340081746,32,0.3,0.001,0.0,16,0.5,relu,0.20958751393534003,0.5384615384615384,0.7630331753554502,0.5384615384615384,0.6313725490196079,0.2795138888888889
GDS_R2,3,2,8,f1_macro,0.2708333333333333,0.48075801543454627,32,0.3,0.001,0.0,16,0.5,relu,0.22706935123042504,0.5671140939597316,0.6954732510288066,0.5671140939597316,0.6247689463955638,0.2708333333333333
GDS_R2,3,3,8,f1_macro,0.2780569514237856,0.4738137031120671,32,0.3,0.001,0.0,16,0.5,relu,0.21476510067114093,0.5570469798657718,0.7345132743362832,0.5570469798657718,0.633587786259542,0.2780569514237856
GDS_R2,3,1,9,f1_macro,0.432454961312204,0.5066823151287616,32,0.3,0.001,0.0,32,0.4,relu,0.2787068004459309,0.5785953177257525,0.573134328358209,0.6421404682274248,0.6056782334384857,0.432454961312204
GDS_R2,3,2,9,f1_macro,0.3102285500187336,0.5069553123247283,32,0.3,0.001,0.0,32,0.4,relu,0.2829977628635347,0.5805369127516778,0.572347266881029,0.5973154362416108,0.5845648604269293,0.3102285500187336
GDS_R2,3,3,9,f1_macro,0.35602316702736814,0.5061889893844899,32,0.3,0.001,0.0,32,0.4,relu,0.2841163310961969,0.5805369127516778,0.5683229813664596,0.6140939597315436,0.5903225806451613,0.35602316702736814
GDS_R2,3,1,10,f1_macro,0.28024369016536116,0.5099215737525249,32,0.3,0.001,0.0,32,0.6,relu,0.2084726867335563,0.5384615384615384,0.7666666666666667,0.5384615384615384,0.6326129666011788,0.28024369016536116
GDS_R2,3,2,10,f1_macro,0.2828828828828829,0.5018430381164679,32,0.3,0.001,0.0,32,0.6,relu,0.20246085011185683,0.5268456375838926,0.7969543147208121,0.5268456375838926,0.6343434343434343,0.2828828828828829
GDS_R2,3,3,10,f1_macro,0.2792792792792793,0.507454384261839,32,0.3,0.001,0.0,32,0.6,relu,0.20693512304250558,0.5201342281879194,0.7868020304568528,0.5201342281879194,0.6262626262626263,0.2792792792792793
GDS_R2,3,1,11,f1_macro,0.26604795050270685,0.4993079306695285,32,0.3,0.001,0.0,32,0.5,tanh,0.23745819397993312,0.5752508361204013,0.6666666666666666,0.5752508361204013,0.6175942549371634,0.26604795050270685
GDS_R2,3,2,11,f1_macro,0.2551622418879056,0.49924641148728544,32,0.3,0.001,0.0,32,0.5,tanh,0.2606263982102908,0.5805369127516778,0.6156583629893239,0.5805369127516778,0.5975820379965457,0.2551622418879056
GDS_R2,3,3,11,f1_macro,0.2633181126331811,0.5048577872352984,32,0.3,0.001,0.0,32,0.5,tanh,0.24272930648769575,0.5805369127516778,0.6528301886792452,0.5805369127516778,0.6145648312611013,0.2633181126331811
GDS_R2,3,1,12,f1_macro,0.26633728590250333,0.5019477145783853,32,0.3,0.001,0.0,32,0.5,leaky_relu,0.2608695652173913,0.5752508361204013,0.6164874551971327,0.5752508361204013,0.5951557093425605,0.26633728590250333
GDS_R2,3,2,12,f1_macro,0.26791277258566976,0.5026274879573778,32,0.3,0.001,0.0,32,0.5,leaky_relu,0.2360178970917226,0.5771812080536913,0.669260700389105,0.5771812080536913,0.6198198198198198,0.26791277258566976
GDS_R2,3,3,12,f1_macro,0.26513409961685824,0.4928718633088634,32,0.3,0.001,0.0,32,0.5,leaky_relu,0.23937360178970918,0.5805369127516778,0.6603053435114504,0.5805369127516778,0.6178571428571429,0.26513409961685824
GDS_R2,4,1,1,f1_macro,0.27053140096618356,0.5016250144097474,32,0.3,0.001,0.0,32,0.5,relu,0.22742474916387959,0.5618729096989966,0.6970954356846473,0.5618729096989966,0.6222222222222222,0.27053140096618356
GDS_R2,4,2,1,f1_macro,0.24486907289455062,0.5143596324289664,32,0.3,0.001,0.0,32,0.5,relu,0.2798216276477146,0.5785953177257525,0.5805369127516778,0.5785953177257525,0.5795644891122277,0.24486907289455062
GDS_R2,4,3,1,f1_macro,0.2545989698307579,0.49994192773283125,32,0.3,0.001,0.0,32,0.5,relu,0.2595078299776286,0.5805369127516778,0.6178571428571429,0.5805369127516778,0.5986159169550174,0.2545989698307579
GDS_R2,4,1,2,f1_macro,0.25595238095238093,0.5402412147977245,16,0.3,0.001,0.0,32,0.5,relu,0.2564102564102564,0.5752508361204013,0.6254545454545455,0.5752508361204013,0.5993031358885017,0.25595238095238093
GDS_R2,4,2,2,f1_macro,0.24696645253390437,0.5400201691255297,16,0.3,0.001,0.0,32,0.5,relu,0.2753623188405797,0.5785953177257525,0.5884353741496599,0.5785953177257525,0.5834738617200674,0.24696645253390437
GDS_R2,4,3,2,f1_macro,0.2591760299625468,0.5008825195274226,16,0.3,0.001,0.0,32,0.5,relu,0.2505592841163311,0.5805369127516778,0.6360294117647058,0.5805369127516778,0.607017543859649,0.2591760299625468
GDS_R2,4,1,3,f1_macro,0.27934875749785776,0.47438150923855144,64,0.3,0.001,0.0,32,0.5,relu,0.21070234113712374,0.5451505016722408,0.7546296296296297,0.5451505016722408,0.633009708737864,0.27934875749785776
GDS_R2,4,2,3,f1_macro,0.27692307692307694,0.48080453356506436,64,0.3,0.001,0.0,32,0.5,relu,0.2140468227424749,0.5418060200668896,0.7465437788018433,0.5418060200668896,0.6279069767441859,0.27692307692307694
GDS_R2,4,3,3,f1_macro,0.2708333333333333,0.4729076992707906,64,0.3,0.001,0.0,32,0.5,relu,0.22706935123042504,0.5671140939597316,0.6954732510288066,0.5671140939597316,0.6247689463955638,0.2708333333333333
GDS_R2,4,1,4,f1_macro,0.2597597597597598,0.49573723654850843,32,0.2,0.001,0.0,32,0.5,relu,0.24972129319955408,0.5785953177257525,0.6383763837638377,0.5785953177257525,0.6070175438596492,0.2597597597597598
GDS_R2,4,2,4,f1_macro,0.26917057902973396,0.4918958227738264,32,0.2,0.001,0.0,32,0.5,relu,0.2318840579710145,0.5752508361204013,0.6798418972332015,0.5752508361204013,0.6231884057971013,0.26917057902973396
GDS_R2,4,3,4,f1_macro,0.24910007199424045,0.49603441018723327,32,0.2,0.001,0.0,32,0.5,relu,0.27069351230425054,0.5805369127516778,0.596551724137931,0.5805369127516778,0.5884353741496597,0.24910007199424045
GDS_R2,4,1,5,f1_macro,0.25181950509461426,0.5165562131496729,32,0.5,0.001,0.0,32,0.5,relu,0.2653288740245262,0.5785953177257525,0.6070175438596491,0.5785953177257525,0.5924657534246576,0.25181950509461426
GDS_R2,4,2,5,f1_macro,0.24435028248587573,0.5056437523520771,32,0.5,0.001,0.0,32,0.5,relu,0.2809364548494983,0.5785953177257525,0.5785953177257525,0.5785953177257525,0.5785953177257525,0.24435028248587573
GDS_R2,4,3,5,f1_macro,0.2574404761904762,0.5157045714033885,32,0.5,0.001,0.0,32,0.5,relu,0.2539149888143177,0.5805369127516778,0.6290909090909091,0.5805369127516778,0.6038394415357766,0.2574404761904762
GDS_R2,4,1,6,f1_macro,0.578040706422745,0.4083928525248165,32,0.3,0.01,0.0,32,0.5,relu,0.1939799331103679,0.6387959866220736,0.7431906614785992,0.6387959866220736,0.6870503597122303,0.578040706422745
GDS_R2,4,2,6,f1_macro,0.6484408837686408,0.40699189751591514,32,0.3,0.01,0.0,32,0.5,relu,0.17614269788182832,0.6822742474916388,0.7640449438202247,0.6822742474916388,0.7208480565371025,0.6484408837686408
GDS_R2,4,3,6,f1_macro,0.6350880900689734,0.40445146652368397,32,0.3,0.01,0.0,32,0.5,relu,0.17002237136465326,0.6476510067114094,0.7991803278688525,0.6543624161073825,0.7195571955719559,0.6350880900689734
GDS_R2,4,1,7,f1_macro,0.2759211653813196,0.48914472826162175,32,0.3,0.001,0.0001,32,0.5,relu,0.21516164994425863,0.5384615384615384,0.7453703703703703,0.5384615384615384,0.625242718446602,0.2759211653813196
GDS_R2,4,2,7,f1_macro,0.2716049382716049,0.5064418322377069,32,0.3,0.001,0.0001,32,0.5,relu,0.22408026755852842,0.5518394648829431,0.7112068965517241,0.5518394648829431,0.6214689265536723,0.2716049382716049
GDS_R2,4,3,7,f1_macro,0.24802867383512547,0.49509181735108926,32,0.3,0.001,0.0001,32,0.5,relu,0.27293064876957496,0.5805369127516778,0.5924657534246576,0.5805369127516778,0.5864406779661018,0.24802867383512547
GDS_R2,4,1,8,f1_macro,0.2753246753246753,0.47084342355105147,32,0.3,0.001,0.0,16,0.5,relu,0.21516164994425863,0.5317725752508361,0.75,0.5317725752508361,0.6223091976516635,0.2753246753246753
GDS_R2,4,2,8,f1_macro,0.30557967867998265,0.456179693266375,32,0.3,0.001,0.0,16,0.5,relu,0.2084726867335563,0.5317725752508361,0.7718446601941747,0.5317725752508361,0.6297029702970297,0.30557967867998265
GDS_R2,4,3,8,f1_macro,0.2772108843537415,0.4655099333728038,32,0.3,0.001,0.0,16,0.5,relu,0.21364653243847875,0.5469798657718121,0.7442922374429224,0.5469798657718121,0.6305609284332689,0.2772108843537415
GDS_R2,4,1,9,f1_macro,0.2921841528761371,0.5030385753018173,32,0.3,0.001,0.0,32,0.4,relu,0.29208472686733555,0.5785953177257525,0.5583596214511041,0.5919732441471572,0.5746753246753248,0.2921841528761371
GDS_R2,4,2,9,f1_macro,0.38681635505853573,0.500872898591024,32,0.3,0.001,0.0,32,0.4,relu,0.2853957636566332,0.5785953177257525,0.5653495440729484,0.6220735785953178,0.5923566878980892,0.38681635505853573
GDS_R2,4,3,9,f1_macro,0.3407489342730643,0.4897133319274239,32,0.3,0.001,0.0,32,0.4,relu,0.28859060402684567,0.5805369127516778,0.5617283950617284,0.610738255033557,0.585209003215434,0.3407489342730643
GDS_R2,4,1,10,f1_macro,0.27857829010566765,0.504879177814752,32,0.3,0.001,0.0,32,0.6,relu,0.2040133779264214,0.48494983277591974,0.8333333333333334,0.48494983277591974,0.613107822410148,0.27857829010566765
GDS_R2,4,2,10,f1_macro,0.2789473684210526,0.5016029946368743,32,0.3,0.001,0.0,32,0.6,relu,0.20958751393534003,0.5317725752508361,0.7681159420289855,0.5317725752508361,0.6284584980237155,0.2789473684210526
GDS_R2,4,3,10,f1_macro,0.2728093947606143,0.49477401993745146,32,0.3,0.001,0.0,32,0.6,relu,0.21476510067114093,0.5067114093959731,0.7704081632653061,0.5067114093959731,0.611336032388664,0.2728093947606143
GDS_R2,4,1,11,f1_macro,0.26823529411764707,0.49735920223558766,32,0.3,0.001,0.0,32,0.5,tanh,0.2329988851727982,0.5719063545150501,0.6785714285714286,0.5719063545150501,0.6206896551724137,0.26823529411764707
GDS_R2,4,2,11,f1_macro,0.2654320987654321,0.49678933126243513,32,0.3,0.001,0.0,32,0.5,tanh,0.23857302118171683,0.5752508361204013,0.6640926640926641,0.5752508361204013,0.6164874551971326,0.2654320987654321
GDS_R2,4,3,11,f1_macro,0.25547996976568405,0.4846878898981024,32,0.3,0.001,0.0,32,0.5,tanh,0.2550335570469799,0.5671140939597316,0.6305970149253731,0.5671140939597316,0.597173144876325,0.25547996976568405
GDS_R2,4,1,12,f1_macro,0.24435028248587573,0.5049269945677402,32,0.3,0.001,0.0,32,0.5,leaky_relu,0.2809364548494983,0.5785953177257525,0.5785953177257525,0.5785953177257525,0.5785953177257525,0.24435028248587573
GDS_R2,4,2,12,f1_macro,0.24435028248587573,0.5047678510148321,32,0.3,0.001,0.0,32,0.5,leaky_relu,0.2809364548494983,0.5785953177257525,0.5785953177257525,0.5785953177257525,0.5785953177257525,0.24435028248587573
GDS_R2,4,3,12,f1_macro,0.25347985347985347,0.50599574604162,32,0.3,0.001,0.0,32,0.5,leaky_relu,0.26174496644295303,0.5805369127516778,0.6134751773049646,0.5805369127516778,0.596551724137931,0.25347985347985347
GDS_R2,5,1,1,f1_macro,0.2585949177877429,0.501810833137838,32,0.3,0.001,0.0,32,0.5,relu,0.2511111111111111,0.5766666666666667,0.6360294117647058,0.5766666666666667,0.6048951048951049,0.2585949177877429
GDS_R2,5,2,1,f1_macro,0.2675947409126063,0.5108722729427758,32,0.3,0.001,0.0,32,0.5,relu,0.23522853957636566,0.5785953177257525,0.6705426356589147,0.5785953177257525,0.6211849192100538,0.2675947409126063
GDS_R2,5,3,1,f1_macro,0.26412092283214,0.48940983141005934,32,0.3,0.001,0.0,32,0.5,relu,0.2371364653243848,0.5570469798657718,0.6747967479674797,0.5570469798657718,0.6102941176470588,0.26412092283214
GDS_R2,5,1,2,f1_macro,0.24472573839662445,0.5391178392685039,16,0.3,0.001,0.0,32,0.5,relu,0.28,0.58,0.58,0.58,0.58,0.24472573839662445
GDS_R2,5,2,2,f1_macro,0.2501807664497469,0.533511219216031,16,0.3,0.001,0.0,32,0.5,relu,0.2686733556298774,0.5785953177257525,0.6006944444444444,0.5785953177257525,0.5894378194207835,0.2501807664497469
GDS_R2,5,3,2,f1_macro,0.24486907289455062,0.5401783578582916,16,0.3,0.001,0.0,32,0.5,relu,0.2796420581655481,0.5805369127516778,0.5805369127516778,0.5805369127516778,0.5805369127516778,0.24486907289455062
GDS_R2,5,1,3,f1_macro,0.26452599388379205,0.47344148348723625,64,0.3,0.001,0.0,32,0.5,relu,0.24,0.5766666666666667,0.6603053435114504,0.5766666666666667,0.6156583629893237,0.26452599388379205
GDS_R2,5,2,3,f1_macro,0.27709861450692747,0.4827235794585684,64,0.3,0.001,0.0,32,0.5,relu,0.21739130434782608,0.568561872909699,0.7203389830508474,0.568561872909699,0.6355140186915887,0.27709861450692747
GDS_R2,5,3,3,f1_macro,0.277504105090312,0.472231441228736,64,0.3,0.001,0.0,32,0.5,relu,0.21588366890380314,0.5671140939597316,0.7253218884120172,0.5671140939597316,0.6365348399246704,0.277504105090312
GDS_R2,5,1,4,f1_macro,0.2633181126331811,0.49622197571511645,32,0.2,0.001,0.0,32,0.5,relu,0.24222222222222223,0.5766666666666667,0.6553030303030303,0.5766666666666667,0.6134751773049646,0.2633181126331811
GDS_R2,5,2,4,f1_macro,0.26574500768049153,0.4983460280209481,32,0.2,0.001,0.0,32,0.5,relu,0.23857302118171683,0.5785953177257525,0.6628352490421456,0.5785953177257525,0.6178571428571428,0.26574500768049153
GDS_R2,5,3,4,f1_macro,0.24591329068941006,0.5020921461172215,32,0.2,0.001,0.0,32,0.5,relu,0.27740492170022374,0.5805369127516778,0.5844594594594594,0.5805369127516778,0.5824915824915824,0.24591329068941006
GDS_R2,5,1,5,f1_macro,0.26666666666666666,0.5031769282154901,32,0.5,0.001,0.0,32,0.5,relu,0.23555555555555555,0.5733333333333334,0.671875,0.5733333333333334,0.6187050359712232,0.26666666666666666
GDS_R2,5,2,5,f1_macro,0.28052805280528054,0.5055169394383063,32,0.5,0.001,0.0,32,0.5,relu,0.21181716833890746,0.568561872909699,0.7359307359307359,0.568561872909699,0.6415094339622641,0.28052805280528054
GDS_R2,5,3,5,f1_macro,0.26697530864197533,0.5297318319346949,32,0.5,0.001,0.0,32,0.5,relu,0.2360178970917226,0.5805369127516778,0.667953667953668,0.5805369127516778,0.6211849192100538,0.26697530864197533
GDS_R2,5,1,6,f1_macro,0.5853823088455772,0.39322434632822095,32,0.3,0.01,0.0,32,0.5,relu,0.1988888888888889,0.6033333333333334,0.7489711934156379,0.6066666666666667,0.6703499079189686,0.5853823088455772
GDS_R2,5,2,6,f1_macro,0.621472028317732,0.4222215842642513,32,0.3,0.01,0.0,32,0.5,relu,0.16499442586399107,0.6822742474916388,0.7937743190661478,0.6822742474916388,0.7338129496402878,0.621472028317732
GDS_R2,5,3,6,f1_macro,0.586668657905217,0.40130376397866835,32,0.3,0.01,0.0,32,0.5,relu,0.18568232662192394,0.6610738255033557,0.7519083969465649,0.6610738255033557,0.7035714285714285,0.586668657905217
GDS_R2,5,1,7,f1_macro,0.2574404761904762,0.49295980786558374,32,0.3,0.001,0.0001,32,0.5,relu,0.25333333333333335,0.5766666666666667,0.6313868613138686,0.5766666666666667,0.602787456445993,0.2574404761904762
GDS_R2,5,2,7,f1_macro,0.25292397660818716,0.5029778612098567,32,0.3,0.001,0.0001,32,0.5,relu,0.2630992196209587,0.5785953177257525,0.6113074204946997,0.5785953177257525,0.5945017182130584,0.25292397660818716
GDS_R2,5,3,7,f1_macro,0.24643874643874644,0.49527651957160046,32,0.3,0.001,0.0001,32,0.5,relu,0.27628635346756153,0.5805369127516778,0.5864406779661017,0.5805369127516778,0.5834738617200674,0.24643874643874644
GDS_R2,5,1,8,f1_macro,0.27109974424552435,0.4871712319016257,32,0.3,0.001,0.0,16,0.5,relu,0.22777777777777777,0.53,0.7130044843049327,0.53,0.6080305927342257,0.27109974424552435
